playerID,name,pos
werbebi01,Billy Werber,3B
bancrda01,Dave Bancroft,SS
greenjo04,Joe Greene,C
morgaed01,Ed Morgan,1B
bladera01,Ray Blades,LF
kuheljo01,Joe Kuhel,1B
rogerna01,Nat Rogers,RF
hargrbu01,Bubbles Hargrave,C
mcmanma01,Marty McManus,2B
spearhe01,Henry Spearman,3B
burnsge02,George Burns,1B
southbi01,Billy Southworth,RF
tobinja01,Jack Tobin,RF
webbea01,Earl Webb,RF
jamiech01,Charlie Jamieson,LF
wanerll01,Lloyd Waner,CF
smithea02,Earl Smith,C
ferreri01,Rick Ferrell,C
duncafr02,Frank Duncan,C
washijo01,Johnny Washington,1B
kellyge01,George Kelly,1B
martipe01,Pepper Martin,3B
ofarrbo01,Bob O'Farrell,C
fonsele01,Lew Fonseca,1B
mostijo01,Johnny Mostil,CF
parketo01,Tom Parker,LF
dandrra99,Ray Dandridge,3B
wrighgl01,Glenn Wright,SS
bissode01,Del Bissonette,1B
phelpba01,Babe Phelps,C
radclal01,Alex Radcliff,3B
riceha01,Harry Rice,CF
reevedo01,Donald Reeves,RF
washipe01,Pete Washington,CF
wrighta01,Taffy Wright,RF
hausejo01,Joe Hauser,1B
hendrha01,Harvey Hendrick,1B
rolfere01,Red Rolfe,3B
bartedi01,Dick Bartell,SS
johnsro02,Roy Johnson,LF
wrighzo01,Zollie Wright,RF
goodmiv01,Ival Goodman,RF
campbbr01,Bruce Campbell,RF
marceol01,Oliver Marcell,3B
dykesji01,Jimmy Dykes,3B
mornele01,Leroy Morney,SS
comorad01,Adam Comorosky,LF
higgipi01,Pinky Higgins,3B
russejo03,John Henry Russell,2B
sheelea01,Earl Sheely,1B
barobe01,Bernardo Baró,RF
haleod01,Odell Hale,2B
barnhcl01,Clyde Barnhart,LF
grimmch01,Charlie Grimm,1B
bassljo01,Johnny Bassler,C
leachfr01,Freddy Leach,LF
smithja03,Jack Smith,CF
tayloda01,Danny Taylor,LF
kammwi01,Willie Kamm,3B
kreevmi01,Mike Kreevich,CF
gardnje02,Jelly Gardner,CF
leibeha01,Hank Leiber,CF
bishoma01,Max Bishop,2B
radclri01,Rip Radcliff,LF
egglema01,Mack Eggleston,C
santolo99,Louis Santop,C
holloch01,Charlie Hollocher,SS
smithel02,Elmer Smith,RF
troupqu01,Quincy Trouppe,C
suhrgu01,Gus Suhr,1B
hodapjo01,Johnny Hodapp,2B
flagsir01,Ira Flagstead,CF
dunnja02,Jake Dunn,SS
jonesjo03,Johnny Jones,LF
miltohe01,Henry Milton,RF
mcquige02,George McQuinn,1B
moorejo01,Johnny Moore,RF
foxpe01,Pete Fox,RF
hollocr01,Crush Holloway,RF
moorete01,Terry Moore,CF
rogelbi01,Billy Rogell,SS
leslisa01,Sam Leslie,1B
soltemo01,Moose Solters,LF
demarfr02,Frank Demaree,RF
hardiha01,Halley Harding,SS
brookam01,Ameal Brooks,C
brownji04,Jim Brown,C
freylo01,Lonny Frey,2B
jollesm01,Smead Jolley,LF
warfifr01,Frank Warfield,2B
halesa01,Sammy Hale,3B
hogansh01,Shanty Hogan,C
mothedi01,Dink Mothell,2B
greenle02,Leslie Green,CF
mannle01,Les Mann,LF
moorejo02,Jo-Jo Moore,LF
schulfr02,Fred Schulte,CF
wilsoji01,Jimmie Wilson,C
wrighru01,Russ Wrightstone,3B
malarda01,Dave Malarcher,3B
whitnpi01,Pinky Whitney,3B
bigbeca01,Carson Bigbee,LF
weintph01,Phil Weintraub,1B
snowfe01,Felton Snow,3B
sullibi04,Billy Sullivan,C
willich03,Chester Williams,SS
biotch01,Charlie Biot,CF
brownla02,Larry Brown,C
severha01,Hank Severeid,C
henlibu01,Butch Henline,C
cuccito01,Tony Cuccinello,2B
pytlafr01,Frankie Pytlak,C
thompsa02,Sandy Thompson,CF
casege01,George Case,RF
hargrpi01,Pinky Hargrave,C
douthta01,Taylor Douthit,CF
taylole02,LeRoy Taylor,RF
hydeco01,Cowan Hyde,RF
myattgl01,Glenn Myatt,C
youngba01,Babe Young,1B
laryly01,Lyn Lary,SS
allenet01,Ethan Allen,CF
critzhu01,Hughie Critz,2B
kressre01,Red Kress,SS
lamarbi01,Bill Lamar,LF
johnsji01,Jimmy Johnston,3B
mayweed01,Ed Mayweather,1B
radclte01,Ted Radcliffe,C
haasmu01,Mule Haas,CF
richbla01,Lance Richbourg,RF
swansev01,Evar Swanson,RF
highan01,Andy High,3B
duncapa01,Pat Duncan,LF
engliwo01,Woody English,SS
portedi01,Dick Porter,RF
rigneto01,Topper Rigney,SS
summaho01,Homer Summa,RF
stripjo01,Joe Stripp,3B
leecl01,Cliff Lee,LF
briggot01,Otto Briggs,RF
danniha01,Harry Danning,C
orsater01,Ernie Orsatti,CF
ruelmu01,Muddy Ruel,C
mancugu01,Gus Mancuso,C
shivege01,George Shively,LF
wilsoda02,Dan Wilson,LF
finnelo01,Lou Finney,RF
bellle01,Les Bell,3B
watkige01,George Watkins,RF
muellhe01,Heinie Mueller,CF
weathro01,Roy Weatherly,CF
hayesjo01,Johnny Hayes,C
bluegos01,Ossie Bluege,3B
thomada02,Dave Thomas,1B
bellbe01,Beau Bell,RF
chacope01,Pelayo Chacón,SS
dialslo01,Lou Dials,RF
mchenau01,Austin McHenry,LF
garmsde01,Debs Garms,3B
adamssp01,Sparky Adams,3B
mooreed01,Eddie Moore,2B
welshji01,Jimmy Welsh,CF
rojoju01,Julio Rojo,C
lavagco01,Cookie Lavagetto,3B
cramedo01,Doc Cramer,CF
metzlal01,Alex Metzler,LF
rizzojo01,Johnny Rizzo,LF
siebedi01,Dick Siebert,1B
cookedu01,Dusty Cooke,RF
roberge01,Gene Robertson,3B
hayesfr01,Frankie Hayes,C
martihe01,Hersh Martin,CF
crosefr01,Frankie Crosetti,SS
gelbech01,Charlie Gelbert,SS
jordabu01,Buck Jordan,1B
moorege03,Gene Moore,RF
browned02,Eddie Brown,CF
jurgebi01,Billy Jurges,SS
padgedo01,Don Padgett,C
thompfr03,Fresco Thompson,2B
demosbi01,Bingo DeMoss,2B
fernajo05,José María Fernández,C
mcnaier01,Eric McNair,SS
taborji01,Jim Tabor,3B
moorere01,Red Moore,1B
barrebi02,Bill Barrett,RF
bassepe01,Pepper Bassett,C
crutcji01,Jimmie Crutchfield,CF
dressch01,Chuck Dressen,3B
fullich01,Chick Fullis,CF
harribu01,Bucky Harris,2B
jeffrha01,Harry Jeffries,3B
mcallge01,George McAllister,1B
mokanjo01,Johnny Mokan,LF
powelja03,Jake Powell,CF
ripplji01,Jimmy Ripple,RF
dimagvi01,Vince DiMaggio,CF
duncafr01,Frank Duncan,LF
heathcl01,Cliff Heathcote,RF
byrdsa01,Samuel Byrd,CF
cruiswa01,Walton Cruise,LF
dallaeg01,Eggie Dallard,1B
daviski01,Kiddo Davis,CF
jensewo01,Woody Jensen,LF
cartema01,Marlin Carter,3B
dwighed01,Eddie Dwight,CF
seaydi01,Dick Seay,2B
burnejo01,Johnny Burnett,SS
welchfr01,Frank Welch,RF
arnovmo01,Morrie Arnovich,LF
harricu01,Curtis Harris,1B
hemslro01,Rollie Hemsley,C
perkicy01,Cy Perkins,C
riddlma01,Marshall Riddle,2B
toporsp01,George Toporcer,SS
coonejo01,Johnny Cooney,CF
fribebe01,Bernie Friberg,3B
koenima01,Mark Koenig,SS
lopezca02,Cando López,CF
tiernco01,Cotton Tierney,2B
walkeho01,Hoss Walker,SS
byassu01,Subby Byas,C
fordji01,Jimmy Ford,2B
johnser01,Ernie Johnson,SS
mccarjo03,Johnny McCarthy,1B
moorera01,Randy Moore,RF
snydefr01,Frank Snyder,C
haneyfr01,Fred Haney,3B
hayesja02,Jackie Hayes,2B
jacksdi01,Dick Jackson,2B
lopezal01,Al Lopez,C
pietto01,Tony Piet,2B
smithbo07,Bob Smith,C
burnsja02,Jack Burns,1B
goochjo01,Johnny Gooch,C
melilsk01,Oscar Melillo,2B
petwabr01,Bruce Petway,C
statzji01,Arnold Statz,CF
dunlahe01,Herman Dunlap,CF
koyer01,Ernie Koy,LF
tatebe01,Bennie Tate,C
westma02,Max West,LF
bibbsra01,Rainey Bibbs,2B
hassebu01,Buddy Hassett,1B
pedroeu01,Eustaquio Pedroso,1B
schuljo03,Joe Schultz,RF
tayloje01,Jelly Taylor,1B
duganjo01,Joe Dugan,3B
jackssa02,Sanford Jackson,CF
sewellu01,Luke Sewell,C
todtph01,Phil Todt,1B
bennebr01,Bradford Bennett,LF
gracejo01,Joe Grace,RF
owenma01,Marv Owen,3B
almadme01,Mel Almada,CF
hendecu01,Curtis Henderson,SS
hoagmy01,Myril Hoag,RF
picinva01,Val Picinich,C
wardaa01,Aaron Ward,2B
wittwh01,Whitey Witt,CF
dahlgba01,Babe Dahlgren,1B
bordafr01,Frenchy Bordagaray,3B
brownji03,Jimmy Brown,2B
handlle01,Lee Handley,3B
neisbe01,Bernie Neis,CF
riggsle01,Lew Riggs,3B
boeckto01,Tony Boeckel,3B
bohnesa01,Sam Bohne,2B
clancbu01,Bud Clancy,1B
elseha01,Harry Else,C
hewitjo01,Joe Hewitt,SS
leeha01,Hal Lee,LF
meredge01,Geechie Meredith,2B
robinbo01,Bobby Robinson,3B
roettwa01,Wally Roettger,LF
rothrja01,Jack Rothrock,RF
deberha01,Hank DeBerry,C
floweja01,Jake Flowers,2B
hawkile01,Lemuel Hawkins,1B
johnsme01,Mex Johnson,SS
seedsbo01,Bob Seeds,LF
sierrfe01,Felipe Sierra,2B
burrudi01,Dick Burrus,1B
hughero01,Roy Hughes,2B
knickbi01,Bill Knickerbocker,SS
lyonsgr01,Granville Lyons,1B
maypi01,Merrill May,3B
toddal01,Al Todd,C
willich02,Charley Williams,2B
arnolpa01,Paul Arnold,CF
berrych02,Charlie Berry,C
jimenbi01,Bienvenido Jiménez,2B
martist01,Stu Martin,2B
portuba01,Bartolo Portuondo,3B
dayco01,Connie Day,2B
haywora01,Ray Hayworth,C
pinelba01,Babe Pinelli,3B
willidi01,Dib Williams,2B
cissebi01,Bill Cissell,2B
mcneeea01,Earl McNeely,CF
peacojo01,Johnny Peacock,C
simmswi01,Willie Simms,CF
gharrpa01,Patsy Gharrity,C
myersbi01,Billy Myers,SS
whitebu01,Burgess Whitehead,2B
decuili01,Lionel Decuir,C
graceea01,Earl Grace,C
hardypa01,Paul Hardy,C
martyjo01,Joe Marty,CF
reidam01,Ambrose Reid,LF
boleyjo01,Joe Boley,SS
rawlijo01,Johnny Rawlings,2B
clarkbo05,Bob Clarke,C
hornebi01,Billy Horne,2B
lamarcl01,Clarence Lamar,SS
lylesjo02,John Lyles,SS
washina01,Namon Washington,LF
chiozlo01,Lou Chiozza,2B
farredo01,Doc Farrell,SS
olivejo02,John Henry Oliver,2B
powelra01,Ray Powell,CF
clarkmo01,Morten Clark,SS
freigho01,Howard Freigau,3B
spencro01,Roy Spencer,C
tayloza02,Zack Taylor,C
galloch01,Chick Galloway,SS
jonesbo01,Bob Jones,3B
willibo02,Bobby Williams,SS
brubabi01,Bill Brubaker,3B
felixgu01,Gus Felix,LF
fordho01,Horace Ford,SS
hunnebi01,Bill Hunnefield,SS
oliveto01,Tom Oliver,CF
orourfr01,Frank O'Rourke,3B
reganbi01,Bill Regan,2B
stephja02,Jake Stephens,SS
whitejo01,Jo-Jo White,CF
craftha01,Harry Craft,CF
gilbewa01,Wally Gilbert,3B
youngpe01,Pep Young,2B
cooneji02,Jimmy Cooney,SS
kampoal01,Alex Kampouris,2B
schmiwa01,Walter Schmidt,C
vergejo01,Johnny Vergez,3B
cavenik01,Ike Caveney,SS
claytza01,Zack Clayton,1B
tavenja01,Jackie Tavener,SS
durocle01,Leo Durocher,SS
careyto02,Tom Carey,2B
bucheji01,Jim Bucher,3B
gerbewa01,Wally Gerber,SS
desauge01,Gene Desautels,C
bergmo01,Moe Berg,C
fewstch01,Chick Fewster,2B
grantle01,Leroy Grant,1B
riosma01,Matías Ríos,3B
spohral01,Al Spohrer,C
beckcl01,Clyde Beck,3B
staintu01,Tuck Stainback,CF
theveto01,Tommy Thevenow,SS
warneja01,Jack Warner,3B
rhyneha01,Hal Rhyne,SS
sandhe01,Heinie Sand,SS
urbanbi01,Billy Urbanski,SS
lutzkru01,Rube Lutzke,3B
maguifr01,Freddie Maguire,2B
warstra01,Rabbit Warstler,SS
heffndo01,Don Heffner,2B
oneilmi02,Mickey O'Neil,C
reevebo01,Bobby Reeves,3B
webbsk01,Skeeter Webb,SS
leveyji01,Jim Levey,SS
mantlmi01,Mickey Mantle,CF
musiast01,Stan Musial,LF
willite01,Ted Williams,LF
kalinal01,Al Kaline,RF
brownwi02,Willard Brown,CF
snidedu01,Duke Snider,CF
matheed01,Eddie Mathews,3B
bankser01,Ernie Banks,SS
robinja02,Jackie Robinson,2B
irvinmo01,Monte Irvin,LF
kinerra01,Ralph Kiner,LF
camparo01,Roy Campanella,C
kellech01,Charlie Keller,LF
boyerke01,Ken Boyer,3B
kluszte01,Ted Kluszewski,1B
minosmi01,Minnie Miñoso,LF
hoskibi01,Bill Hoskins,LF
hodgegi01,Gil Hodges,1B
pearsle01,Lennie Pearson,1B
berrayo01,Yogi Berra,C
heathje01,Jeff Heath,LF
slaugen01,Enos Slaughter,RF
gordojo01,Joe Gordon,2B
galanau01,Augie Galan,LF
willima09,Marvin Williams,2B
henrito01,Tommy Henrich,RF
kimbrhe01,Henry Kimbro,CF
doerrbo01,Bobby Doerr,2B
rosenal01,Al Rosen,3B
boudrlo01,Lou Boudreau,SS
gordosi01,Sid Gordon,LF
dobyla01,Larry Doby,CF
ashburi01,Richie Ashburn,CF
jenseja01,Jackie Jensen,RF
walkedi02,Dixie Walker,RF
reesepe01,Pee Wee Reese,SS
elliobo01,Bob Elliott,3B
furilca01,Carl Furillo,RF
coopewa01,Walker Cooper,C
kellge01,George Kell,3B
ennisde01,Del Ennis,LF
pafkoan01,Andy Pafko,CF
austifr01,Frank Austin,SS
valoel01,Elmer Valo,RF
burgesm01,Smoky Burgess,C
davisjo07,Johnny Davis,LF
sievero01,Roy Sievers,LF
wilsoar02,Artie Wilson,SS
moonwa01,Wally Moon,LF
thomsbo01,Bobby Thomson,CF
hoppjo01,Johnny Hopp,CF
reisepe01,Pete Reiser,CF
vernomi01,Mickey Vernon,1B
thompha02,Hank Thompson,3B
nichobi01,Bill Nicholson,RF
holmeto01,Tommy Holmes,RF
wertzvi01,Vic Wertz,RF
piersji01,Jim Piersall,CF
woodlge01,Gene Woodling,LF
cullero01,Roy Cullenbine,RF
darkal01,Al Dark,SS
stephve01,Vern Stephens,SS
peskyjo01,Johnny Pesky,SS
bankhsa01,Sam Bankhead,SS
adcocjo01,Joe Adcock,1B
foxne01,Nellie Fox,2B
dimagdo01,Dom DiMaggio,CF
mccorfr01,Frank McCormick,1B
mccosba01,Barney McCosky,CF
torgeea01,Earl Torgeson,1B
keltnke01,Ken Keltner,3B
sauerha01,Hank Sauer,LF
davispi01,Piper Davis,1B
garcisi01,Silvio García,SS
mcdougi01,Gil McDougald,2B
schoere01,Red Schoendienst,2B
bauerha01,Hank Bauer,RF
coimbpa01,Pancho Coimbre,RF
serrebo01,Bonnie Serrell,2B
gilliji01,Jim Gilliam,2B
rizzuph01,Phil Rizzuto,SS
cavarph01,Phil Cavarretta,1B
fainfe01,Ferris Fain,1B
skowrbi01,Bill Skowron,1B
kurowwh01,Whitey Kurowski,3B
robined01,Eddie Robinson,1B
cunnijo01,Joe Cunningham,1B
powervi01,Vic Power,1B
maxwech01,Charlie Maxwell,LF
bensoge01,Gene Benson,CF
mitchda01,Dale Mitchell,LF
spencst01,Stan Spence,CF
fletcel01,Elbie Fletcher,1B
boonera01,Ray Boone,3B
eversho01,Hoot Evers,CF
kuennha01,Harvey Kuenn,SS
lollash01,Sherm Lollar,C
mullipa01,Pat Mullin,RF
marshwi01,Willard Marshall,RF
postwa01,Wally Post,RF
smithal04,Al Smith,RF
bellgu01,Gus Bell,CF
cervbo01,Bob Cerv,LF
hermage01,Gene Hermanski,RF
avilabo01,Bobby Avila,2B
hemusso01,Solly Hemus,SS
lockele01,Lester Lockett,LF
stanked01,Eddie Stanky,2B
judniwa01,Wally Judnich,CF
niemabo01,Bob Nieman,LF
wakefdi01,Dick Wakefield,LF
woodspa01,Parnell Woods,3B
crandde01,Del Crandall,C
goodmbi01,Billy Goodman,2B
buttsto01,Tommy Butts,SS
harvebo01,Bob Harvey,RF
westlwa01,Wally Westlake,RF
runnepe01,Pete Runnels,2B
collijo01,Joe Collins,1B
marqulu01,Luis Márquez,CF
stirnsn01,Snuffy Stirnweiss,2B
eastelu01,Luke Easter,1B
skinnbo01,Bob Skinner,LF
salkebi01,Bill Salkeld,C
hairssa01,Sam Hairston,3B
davenll01,Lloyd Davenport,CF
northro01,Ron Northey,RF
lopatst01,Stan Lopata,C
yosted01,Eddie Yost,3B
baileed01,Ed Bailey,C
jethrsa01,Sam Jethroe,CF
lockmwh01,Whitey Lockman,1B
thomafr03,Frank Thomas,LF
ettenni01,Nick Etten,1B
chapmsa01,Sam Chapman,CF
zernigu01,Gus Zernial,LF
loganjo01,Johnny Logan,SS
crespal01,Alejandro Crespo,LF
hoakdo01,Don Hoak,3B
joneswi01,Willie Jones,3B
lynchje01,Jerry Lynch,LF
norenir01,Irv Noren,CF
colasjo01,José Colás,CF
edwarha01,Hank Edwards,RF
longda02,Dale Long,1B
sampsto01,Tommy Sampson,2B
oneilbu01,Buck O'Neil,1B
walkeha01,Harry Walker,CF
armoubu01,Buddy Armour,SS
barkema01,Marvin Barker,3B
boydbo01,Bob Boyd,1B
crowege01,George Crowe,1B
estalbo01,Bobby Estalella,CF
joosted01,Eddie Joost,SS
souelhe01,Herb Souell,3B
warear01,Archie Ware,1B
brutobi01,Bill Bruton,CF
jacksra01,Randy Jackson,3B
zarilal01,Al Zarilla,RF
lindejo01,Johnny Lindell,CF
laabsch01,Chet Laabs,LF
wilsofr02,Fred Wilson,RF
phillda01,Dave Philley,CF
litwhda01,Danny Litwhiler,LF
masiph01,Phil Masi,C
rosengo01,Goody Rosen,CF
landiji01,Jim Landis,CF
dillibo01,Bob Dillinger,3B
flemile01,Les Fleming,1B
majesha01,Hank Majeski,3B
muelldo01,Don Mueller,RF
tebbebi01,Birdie Tebbetts,C
bostoly02,Lyman Bostock,1B
waitked01,Eddie Waitkus,1B
russeji01,Jim Russell,LF
grothjo01,Johnny Groth,CF
kellmle01,Leon Kellman,3B
dropowa01,Walt Dropo,1B
sandera01,Ray Sanders,1B
templjo01,Johnny Temple,2B
lowrepe01,Peanuts Lowrey,LF
stewabu01,Bud Stewart,LF
hamnegr01,Granny Hamner,SS
robinaa01,Aaron Robinson,C
willije03,Jesse Williams,SS
dalledo01,Dom Dallessandro,LF
penniar01,Art Pennington,1B
kokosdi01,Dick Kokos,RF
morynwa01,Walt Moryn,RF
seminan01,Andy Seminick,C
tiptoer01,Eric Tipton,LF
brownbo03,Bobby Brown,3B
freesge02,Gene Freese,3B
busbyji01,Jim Busby,CF
hattogr01,Grady Hatton,3B
garagjo01,Joe Garagiola,C
lemonji01,Jim Lemon,RF
coxbi02,Billy Cox,3B
loudelo01,Lou Louden,C
lopezhe01,Hector Lopez,3B
baumhfr01,Frank Baumholtz,RF
clevedu01,Duke Cleveland,RF
virdobi01,Bill Virdon,CF
neilra01,Ray Neil,2B
cashbi01,Bill Cash,C
johnsbi03,Billy Johnson,3B
riverji01,Jim Rivera,RF
wilsore01,Red Wilson,C
bilkost01,Steve Bilko,1B
marioma01,Marty Marion,SS
melesa01,Sam Mele,RF
milleed03,Eddie Miller,SS
wyrosjo01,Johnny Wyrostek,RF
greenji02,Jim Greengrass,LF
michaca01,Cass Michaels,2B
xiquele01,Leovigildo Xiqués,LF
priddje01,Jerry Priddy,2B
duanycl01,Claro Duany,RF
gracewi01,Willie Grace,RF
hillsa01,Sam Hill,CF
renfrch01,Chico Renfroe,2B
bollifr01,Frank Bolling,2B
mcculcl01,Clyde McCullough,C
triangu01,Gus Triandos,C
gernedi01,Dick Gernert,1B
odeake01,Ken O'Dea,C
olmolu01,Luis Olmo,CF
repulri01,Rip Repulski,LF
scottjo03,Johnie Scott,LF
simpsha01,Harry Simpson,RF
careyan01,Andy Carey,3B
rosarbu01,Buddy Rosar,C
adamsbo03,Bobby Adams,3B
bankhfr01,Fred Bankhead,2B
tatumgo01,Goose Tatum,1B
westrwe01,Wes Westrum,C
fondyde01,Dee Fondy,1B
abramca01,Cal Abrams,RF
barrejo01,Johnny Barrett,RF
perezja01,Javier Pérez,3B
sisledi01,Dick Sisler,1B
barbebu01,Bud Barbee,1B
mossle01,Les Moss,C
colemje01,Jerry Coleman,2B
edwarbr01,Bruce Edwards,C
kubekto01,Tony Kubek,SS
coangi01,Gil Coan,LF
mcmilro01,Roy McMillan,SS
rowelba01,Bama Rowell,2B
dunnal01,Alphonse Dunn,1B
kennebo01,Bob Kennedy,RF
ryanco01,Connie Ryan,2B
bakerge02,Gene Baker,2B
browntj01,T. J. Brown,SS
oconnda02,Danny O'Connell,2B
carrach01,Chico Carrasquel,SS
rignebi01,Bill Rigney,2B
kleinlo01,Lou Klein,2B
mathive01,Verdell Mathis,LF
battsma01,Matt Batts,C
diazfe02,Fernando Díaz,RF
anderha02,Harry Anderson,LF
muellra01,Ray Mueller,C
vollmcl01,Clyde Vollmer,LF
willidi02,Dick Williams,3B
adamsbu01,Buster Adams,CF
mccormi02,Mike McCormick,LF
blasido01,Don Blasingame,2B
larkeno01,Norm Larker,1B
bouched01,Ed Bouchee,1B
courtcl01,Clint Courtney,C
martibi02,Billy Martin,2B
stephge01,Gene Stephens,LF
tuttlbi01,Bill Tuttle,CF
gustifr01,Frankie Gustine,2B
jablora01,Ray Jablonski,3B
kluttcl01,Clyde Kluttz,C
hodgira01,Ralph Hodgin,LF
lupieto01,Tony Lupien,1B
whitesa02,Sammy White,C
kazaked01,Eddie Kazak,3B
wasdeji01,Jimmy Wasdell,1B
liponjo01,Johnny Lipon,SS
bakerfl01,Floyd Baker,3B
evansal01,Al Evans,C
abernro01,Robert Abernathy,LF
lakeed01,Eddie Lake,SS
earlyja01,Jake Early,C
housefr03,Frank House,C
kollodo01,Don Kolloway,2B
linarro01,Rogelio Linares,LF
nelsocl01,Clyde Nelson,3B
rodrihe01,Héctor Rodríguez,3B
wagneha01,Hal Wagner,C
zakfr01,Frankie Zak,SS
haasbe01,Bert Haas,1B
hockeor01,Oris Hockett,CF
klausbi01,Billy Klaus,SS
kryhodi01,Dick Kryhoski,1B
morgabo01,Bobby Morgan,SS
nealch01,Charlie Neal,2B
owenmi01,Mickey Owen,C
phillbu02,Bubba Phillips,3B
delsiji01,Jim Delsing,CF
grimeos01,Oscar Grimes,3B
smithha08,Hal Smith,C
spencda01,Daryl Spencer,SS
tucketh01,Thurman Tucker,CF
witekmi01,Mickey Witek,2B
metkoca01,George Metkovich,CF
cimolgi01,Gino Cimoli,RF
chartba01,Babe Charter,1B
kerrbu01,Buddy Kerr,SS
mayoed01,Eddie Mayo,2B
roccomi01,Mickey Rocco,1B
lepcite01,Ted Lepcio,2B
wilkeji01,Jimmy Wilkes,CF
wyattra01,Ralph Wyatt,SS
colemra01,Ray Coleman,RF
herzowh01,Whitey Herzog,RF
pilaral01,Al Pilarcik,RF
vanroma01,Maurice Van Robays,LF
finigji01,Jim Finigan,3B
jeffcha01,Hal Jeffcoat,CF
murtada01,Danny Murtaugh,2B
rojekst01,Stan Rojek,SS
ginsbjo01,Joe Ginsberg,C
zimmedo01,Don Zimmer,3B
astrojo01,Joe Astroth,C
foileha01,Hank Foiles,C
robersh01,Sherry Robertson,2B
verbaem01,Emil Verban,2B
berarjo01,Johnny Berardino,2B
castipe01,Pete Castiglione,3B
guttedo01,Don Gutteridge,2B
wardpr01,Preston Ward,1B
atwelto01,Toby Atwell,C
haywobu01,Buster Haywood,C
outlaji01,Jimmy Outlaw,LF
seerepa01,Pat Seerey,LF
workmch01,Chuck Workman,RF
grammal01,Alex Grammas,SS
martira05,Rabbit Martínez,SS
ricede01,Del Rice,C
fitzged01,Ed FitzGerald,C
guerrmi01,Mike Guerra,C
willida03,Davey Williams,2B
blanche02,Heberto Blanco,2B
johnsdo02,Don Johnson,2B
landrho01,Hobie Landrith,C
ruckejo01,Johnny Rucker,CF
cowanjo01,Johnnie Cowan,2B
lehnepa01,Paul Lehner,CF
spencjo02,Joe Spencer,2B
suderpe01,Pete Suder,2B
buddido01,Don Buddin,SS
heganji01,Jim Hegan,C
treshmi01,Mike Tresh,C
walkeru01,Rube Walker,C
clayda01,Dain Clay,CF
hatfifr01,Fred Hatfield,3B
newsosk01,Skeeter Newsome,SS
swiftbo01,Bob Swift,C
watkimu01,Murray Watkins,3B
delgrbo01,Bobby Del Greco,CF
coscape01,Pete Coscarart,2B
culledi01,Dick Culler,SS
dierich01,Chuck Diering,CF
smithha09,Hal Smith,C
mesnest01,Steve Mesner,3B
miksied01,Eddie Miksis,2B
ruffile01,Leon Ruffin,C
bloodji01,Jimmy Bloodworth,2B
bridgro01,Rocky Bridges,SS
lamanra01,Ray Lamanno,C
terwiwa01,Wayne Terwilliger,2B
dentesa01,Sam Dente,SS
mackra01,Ray Mack,2B
bertore01,Reno Bertoia,3B
fernach01,Chico Fernandez,SS
chrisma01,Mark Christman,3B
tasbywi01,Willie Tasby,CF
youngbo01,Bobby Young,2B
smallro01,Roy Smalley,SS
gardnbi02,Billy Gardner,2B
hitchbi01,Billy Hitchcock,3B
sistisi01,Sibby Sisti,2B
schulho01,Howie Schultz,1B
haynesa01,Sammy Haynes,C
stricge01,George Strickland,SS
hallir01,Irv Hall,2B
wietewh01,Whitey Wietelmann,SS
bragabo01,Bobby Bragan,SS
stallvi01,Virgil Stallcup,SS
merulle01,Lennie Merullo,SS
demaejo01,Joe DeMaestri,SS
huntebi03,Billy Hunter,SS
miranwi01,Willy Miranda,SS
sullijo06,John Sullivan,SS
bettsmo01,Mookie Betts,RF
judgeaa01,Aaron Judge,RF
goldspa01,Paul Goldschmidt,1B
arenano01,Nolan Arenado,3B
harpebr03,Bryce Harper,RF
altuvjo01,Jose Altuve,2B
ohtansh01,Shohei Ohtani,DH
ramirjo01,Jose Ramirez,3B
freemfr01,Freddie Freeman,1B
sotoju01,Juan Soto,RF
alvaryo01,Yordan Alvarez,DH
turneju01,Justin Turner,3B
acunaro01,Ronald Acuña Jr.,RF
marteke01,Ketel Marte,2B
cruzne02,Nelson Cruz,DH
rizzoan01,Anthony Rizzo,1B
tuckeky01,Kyle Tucker,RF
machama01,Manny Machado,3B
rendoan01,Anthony Rendon,3B
martijd02,J. D. Martinez,RF
seageco01,Corey Seager,SS
donaljo02,Josh Donaldson,3B
bregmal01,Alex Bregman,3B
cainlo01,Lorenzo Cain,CF
yelicch01,Christian Yelich,LF
bellico01,Cody Bellinger,CF
lindofr01,Francisco Lindor,SS
springe01,George Springer,RF
blackch02,Charlie Blackmon,CF
tatisfe02,Fernando Tatis,RF
lemahdj01,DJ LeMahieu,2B
guerrvl02,Vladimir Guerrero Jr.,1B
turnetr01,Trea Turner,SS
wittbo02,Bobby Witt Jr.,SS
correca01,Carlos Correa,SS
storytr01,Trevor Story,SS
bogaexa01,Xander Bogaerts,SS
bryankr01,Kris Bryant,3B
martest01,Starling Marte,CF
polloaj01,AJ Pollock,CF
olsonma02,Matt Olson,1B
semiema01,Marcus Semien,2B
carroco02,Corbin Carroll,RF
perezsa02,Salvador Perez,C
ozunama01,Marcell Ozuna,LF
beltbr01,Brandon Belt,1B
carpema01,Matt Carpenter,3B
segurje01,Jean Segura,SS
hosmeer01,Eric Hosmer,1B
deverra01,Rafael Devers,3B
hendegu01,Gunnar Henderson,SS
francwa01,Wander Franco,SS
realmjt01,J. T. Realmuto,C
